Timestamp,Visit Date,Demographics,Tops,Collared Shirts,Sweaters,Pants,Skirts,Shorts,Dresses,Outerwear,Shoes,Accessories,Experience Rating,Did you bring donations with you today?
8/29/2025 13:33:26,8/29/2025,Undergraduate,3,,,,1,,,1,,,5,Yes
8/29/2025 13:48:41,8/29/2025,Undergraduate,,,,,,1,,,,,3,Yes
8/29/2025 13:53:59,8/29/2025,Undergraduate,3,3,2,1,,,,,1,,5,Yes
8/29/2025 13:55:51,8/29/2025,Undergraduate,,,,3,,,,2,,,5,No
8/29/2025 13:59:31,8/29/2025,Undergraduate,3,,,2,1,,,,,,5,No
8/29/2025 14:09:12,8/29/2025,Undergraduate,4,,,,,1,,,,,5,Donated at blue bin
8/29/2025 14:10:42,8/29/2025,Undergraduate,2,,,,,,,,,,5,No
8/29/2025 14:12:36,8/29/2025,Undergraduate,3,,,,,1,2,,,,5,Donated at blue bin
8/29/2025 14:25:58,8/29/2025,Undergraduate,,,1,,,,,,,,5,No
8/29/2025 14:26:32,8/29/2025,Undergraduate,1,,,,,,,,,,5,No
8/29/2025 14:27:45,8/29/2025,Undergraduate,1,,,,,,,,,,5,No
8/29/2025 14:30:24,8/29/2025,Undergraduate,1,,1,1,,,,,,,5,No
8/29/2025 14:30:30,8/29/2025,Undergraduate,2,,,1,,,,,,,5,Yes
8/29/2025 14:33:20,8/29/2025,Graduate,1,,1,1,,,,,,,5,No
8/29/2025 14:36:24,8/29/2025,Undergraduate,5,,,,,1,,,,,5,Yes
8/29/2025 14:38:17,8/29/2025,Undergraduate,,,2,,,,1,,,,5,No
8/29/2025 14:39:10,8/29/2025,Undergraduate,2,,1,,,,,,,,5,Donated at blue bin
8/29/2025 14:40:11,8/29/2025,Undergraduate,1,1,,,,,,,,,5,No
8/29/2025 14:40:50,8/29/2025,Undergraduate,,,,,,,,,,1,5,No
8/29/2025 14:43:24,8/29/2025,Undergraduate,,,,,1,,2,1,,,5,Yes
8/29/2025 14:44:05,8/29/2025,Undergraduate,1,,1,2,,,,1,,,5,Yes
8/29/2025 14:47:00,8/29/2025,Undergraduate,1,,,,1,,,,,1,5,No
8/29/2025 14:50:50,8/29/2025,Undergraduate,,,1,,,,,,,,5,No
8/29/2025 15:03:25,8/29/2025,Undergraduate,1,,,,,,,,,,5,No
8/29/2025 15:03:59,8/29/2025,Undergraduate,1,,,,,,,1,,,5,No
8/29/2025 15:10:08,8/29/2025,Undergraduate,2,,,,,,,,,,5,No
8/29/2025 15:10:21,8/29/2025,Undergraduate,3,,,,,,,,,,5,No
8/29/2025 15:11:09,8/29/2025,Undergraduate,1,,,1,,,1,,,,5,No
8/29/2025 15:11:34,8/29/2025,Undergraduate,,,,,,,1,,,,5,Donated at blue bin
8/29/2025 15:13:27,8/29/2025,Undergraduate,1,,,,,,,,,,5,No
8/29/2025 15:14:56,8/29/2025,Graduate,,1,,,,,,,,,5,Yes
8/29/2025 15:51:44,8/29/2025,Undergraduate,,,,1,,,,,,1,5,Yes
8/29/2025 15:52:37,8/29/2025,Undergraduate,,,,,,,1,,,,5,No
8/29/2025 15:57:21,8/29/2025,Undergraduate,1,,,,,,1,,,,5,Yes
8/29/2025 16:00:48,8/29/2025,Undergraduate,1,,,,,,,1,,,5,No
8/29/2025 16:01:24,8/29/2025,Graduate,1,,,,,,,,,1,5,No
9/5/2025 10:11:30,9/5/2025,Undergraduate,1,,,,,,,,,,5,No
9/5/2025 10:37:42,9/5/2025,Undergraduate,,1,,,,,,,,,5,No
9/5/2025 11:17:51,9/5/2025,Undergraduate,1,,,,,1,,,1,,5,No
9/5/2025 12:26:02,9/5/2025,Undergraduate,,,,,1,,,,,,5,No
9/5/2025 12:26:13,9/5/2025,Undergraduate,3,,,,,,,,,,5,Donated at blue bin
9/5/2025 12:26:45,9/5/2025,Undergraduate,1,1,2,,,,,,,,4,No
9/5/2025 12:27:04,9/5/2025,Graduate,1,,2,1,1,1,,,,,5,Yes
9/5/2025 12:37:27,9/5/2025,Undergraduate,,,1,,,,,,,,4,Yes
9/5/2025 12:43:39,9/5/2025,Undergraduate,2,,,2,,,1,,,2,5,No
9/5/2025 12:49:13,9/5/2025,Undergraduate,1,,,,,,,,,2,5,No
9/5/2025 12:50:23,9/5/2025,Undergraduate,,1,2,,,,,1,,,5,No
9/5/2025 12:52:21,9/5/2025,Undergraduate,1,,,2,2,,,2,,1,5,Yes
9/5/2025 13:13:28,9/5/2025,Undergraduate,,,2,,,,,1,,,5,Yes
9/5/2025 13:26:40,9/5/2025,Undergraduate,1,1,1,,,,,,,,5,Yes
9/5/2025 13:45:28,9/5/2025,Undergraduate,,,,,,2,,,,,5,No
9/5/2025 13:45:33,9/5/2025,Undergraduate,1,,,,,,,,,,5,No
9/5/2025 13:53:40,9/5/2025,Undergraduate,,,1,,,,,,,,5,No
9/5/2025 13:54:41,9/5/2025,Undergraduate,1,,1,,1,,,,,,5,No
9/5/2025 13:58:07,9/5/2025,Undergraduate,,1,,1,,,,,,,5,No
9/5/2025 14:00:08,9/5/2025,Undergraduate,,,,,,,,1,,,5,No
9/5/2025 14:04:11,9/5/2025,Undergraduate,,,2,,1,,,,,,5,Yes
9/5/2025 14:16:06,9/5/2025,Undergraduate,1,,,1,,,,1,,,5,Donated at blue bin
9/5/2025 14:17:32,9/5/2025,Undergraduate,2,,,3,,,,,,,5,No
9/5/2025 14:19:13,9/5/2025,Undergraduate,,,,,,,1,,,,5,No
9/5/2025 14:24:06,9/5/2025,Undergraduate,1,1,1,,,,,,,1,5,Yes
9/5/2025 14:25:46,9/5/2025,Undergraduate,,1,,,,,,,,,5,No
9/5/2025 14:26:24,9/5/2025,Undergraduate,1,,1,,,,,,,,5,Yes
9/5/2025 14:28:29,9/5/2025,Undergraduate,2,,1,,,,,,,,5,No
9/5/2025 14:43:45,9/5/2025,Undergraduate,2,,,,,,3,,,,5,No
9/5/2025 14:44:41,9/5/2025,Undergraduate,2,,,,,,2,,,,5,No
9/5/2025 14:47:04,9/5/2025,Undergraduate,,,1,,,,,,,,4,No
9/5/2025 14:51:05,9/5/2025,Undergraduate,1,,1,,,,,,,,5,No
9/5/2025 14:51:50,9/5/2025,Undergraduate,2,,,,,,,,,,5,Donated at blue bin
9/5/2025 14:53:56,9/5/2025,Graduate,,,,,,,,,1,,5,No
9/5/2025 14:57:59,9/5/2025,Undergraduate,3,,,,,,1,,,,5,No
9/5/2025 15:10:33,9/5/2025,Undergraduate,,,1,,,,,,,,5,No
9/5/2025 15:12:24,9/5/2025,Undergraduate,,,,,,,,1,,,5,Yes
9/5/2025 15:36:10,9/5/2025,Undergraduate,,1,,,,,,,,,5,No
9/5/2025 15:51:55,9/5/2025,Undergraduate,1,,3,,,,,,,,5,Yes
9/5/2025 15:54:46,9/5/2025,Undergraduate,,,1,,,,,,,,5,No
9/12/2025 10:07:18,9/12/2025,Undergraduate,,,,,,,,1,,,5,Yes
9/12/2025 11:18:09,9/12/2025,Undergraduate,,,3,,,,,,,,5,No
9/12/2025 11:19:01,9/12/2025,Undergraduate,3,,,1,,,,,,,5,No
9/12/2025 11:36:53,9/12/2025,Undergraduate,1,,,1,,,,,,,5,Yes
9/12/2025 11:37:34,9/12/2025,Undergraduate,1,,1,,,,,,,,5,Yes
9/12/2025 11:40:24,9/12/2025,Undergraduate,1,,,,,,,,,,5,No
9/12/2025 11:49:31,9/12/2025,Undergraduate,1,1,,1,,1,,,,,5,No
9/12/2025 11:57:06,9/12/2025,Undergraduate,1,,,,,,1,,,,5,No
9/12/2025 12:10:12,9/12/2025,Undergraduate,,,2,1,,,,,,,5,No
9/12/2025 12:11:26,9/12/2025,Undergraduate,1,,,,,,,1,,,4,No
9/12/2025 12:21:08,9/12/2025,Graduate,,,1,1,,,,,,,5,Yes
9/12/2025 12:40:20,9/12/2025,Undergraduate,1,,,,,,,,,1,5,Yes
9/12/2025 12:51:27,9/12/2025,Graduate,1,,,,,,,,,,5,Donated at blue bin
9/12/2025 12:51:47,9/12/2025,Undergraduate,1,,,,,,,2,,,5,No
9/12/2025 13:01:55,9/12/2025,Undergraduate,1,,,,1,,,1,,,5,No
9/12/2025 13:03:07,9/12/2025,Undergraduate,1,,1,,1,,1,,,,5,Yes
9/12/2025 13:04:04,9/12/2025,Undergraduate,2,,2,,,,,,,,5,No
9/12/2025 13:05:08,9/12/2025,Undergraduate,4,,1,,,,,,,,5,No
9/12/2025 13:12:25,9/12/2025,Undergraduate,1,,,,,,,,,,5,No
9/12/2025 13:14:50,9/12/2025,Undergraduate,,1,1,,,,,,,,5,Donated at blue bin
9/12/2025 13:18:49,9/12/2025,Undergraduate,1,,,,,,,,2,,5,No
9/12/2025 13:31:23,9/12/2025,Undergraduate,,1,1,,1,,,,,,5,No
9/12/2025 13:31:51,9/12/2025,Undergraduate,1,2,,,1,,,,,,5,No
9/12/2025 13:34:26,9/12/2025,Undergraduate,1,,,,,,,,,,5,Yes
9/12/2025 13:39:57,9/12/2025,Undergraduate,,1,,,,,2,,,,5,Donated at blue bin
9/12/2025 13:43:28,9/12/2025,Undergraduate,,,1,,,,,,,,5,Yes
9/12/2025 13:44:15,9/12/2025,Undergraduate,,,1,,,,,,,,4,No
9/12/2025 13:44:38,9/12/2025,Undergraduate,,,,1,,,,,,,4,No
9/12/2025 13:46:04,9/12/2025,Undergraduate,2,,,,1,1,,,,1,5,No
9/12/2025 13:46:57,9/12/2025,Undergraduate,1,3,1,,,,,,,,5,Yes
9/12/2025 13:47:53,9/12/2025,Undergraduate,,,,,,,,,,1,5,Yes
9/12/2025 13:58:26,9/12/2025,Graduate,4,,,2,,,1,1,,,5,Donated at blue bin
9/12/2025 14:17:52,9/12/2025,Undergraduate,1,,,3,,,,,,,5,No
9/12/2025 14:20:31,9/12/2025,Undergraduate,,,1,1,,,,,,,5,No
9/12/2025 14:21:21,9/12/2025,Undergraduate,1,,,,,,,,,,5,Yes
9/12/2025 14:22:39,9/12/2025,Undergraduate,1,,,1,,,,,,,5,Yes
9/12/2025 14:23:35,9/12/2025,Undergraduate,2,,1,2,,1,,,2,,5,Yes
9/12/2025 14:41:03,9/12/2025,Undergraduate,,,2,,,1,,,,,5,Donated at blue bin
9/12/2025 14:45:55,9/12/2025,Undergraduate,,1,,1,,,,,,,5,Yes
9/12/2025 14:46:38,9/12/2025,Undergraduate,,1,,1,,,,,,,5,Donated at blue bin
9/12/2025 14:47:24,9/12/2025,Undergraduate,,,,,,,,1,,,5,No
9/12/2025 14:47:38,9/12/2025,Undergraduate,,,,,,,,,1,,5,No
9/12/2025 14:54:42,9/12/2025,Undergraduate,2,,,1,,,,,,,5,No
9/12/2025 15:00:32,9/12/2025,Undergraduate,2,,,,,,,,,,5,No
9/12/2025 15:00:45,9/12/2025,Undergraduate,2,,,,,,,,,,5,No
9/12/2025 15:04:32,9/12/2025,Undergraduate,,,,2,,,,,,,5,Yes
9/12/2025 15:06:14,9/12/2025,Undergraduate,3,,2,4,,3,,,,,5,Yes
9/12/2025 15:13:23,9/12/2025,Undergraduate,,,,1,,,,,,,5,No
9/12/2025 15:25:43,9/12/2025,Graduate,4,2,,3,,,,,,,5,Yes
9/12/2025 15:34:23,9/12/2025,Graduate,,,3,,1,,2,,,,5,Donated at blue bin
9/12/2025 15:34:58,9/12/2025,Graduate,1,1,1,,,,,,,,5,Yes
9/12/2025 15:41:00,9/12/2025,Undergraduate,,,,1,,,,,,,5,No
9/12/2025 15:47:56,9/12/2025,Undergraduate,2,1,,,,,,,,,5,No
9/12/2025 15:49:02,9/12/2025,Non-GW-affiliated community member,,,1,,,,,,,,5,No
9/12/2025 15:49:58,9/12/2025,Undergraduate,1,1,1,,,,,,,,5,No
9/12/2025 15:58:07,9/12/2025,Undergraduate,2,,,1,,,,,,,5,Yes
9/12/2025 15:58:49,9/12/2025,Undergraduate,1,,,,,,,,,,5,No
9/12/2025 16:04:24,9/12/2025,Undergraduate,1,,2,,1,,,,,,5,Yes
9/19/2025 10:08:32,9/19/2025,Undergraduate,,1,,,,,,,,,5,No
9/19/2025 10:31:47,9/19/2025,Undergraduate,,,,,,,,,,1,5,No
9/19/2025 10:32:17,9/19/2025,Undergraduate,,,3,1,,,,,,,5,No
9/19/2025 10:34:03,9/19/2025,Undergraduate,1,,2,,,,,,1,,5,No
9/19/2025 10:35:00,9/19/2025,Undergraduate,2,,1,,,1,,,,,5,Yes
9/19/2025 10:35:39,9/19/2025,Undergraduate,1,,,,2,,,,,,5,No
9/19/2025 10:46:44,9/19/2025,Undergraduate,1,,,1,,,,,,,5,Yes
9/19/2025 10:52:21,9/19/2025,Undergraduate,,,,,,,,,1,,5,Yes
9/19/2025 10:58:11,9/19/2025,Undergraduate,,,1,,,,,,,,5,Yes
9/19/2025 11:29:01,9/19/2025,Undergraduate,3,,,,,,1,1,,,5,No
9/19/2025 11:30:05,9/19/2025,Undergraduate,1,,,1,,,,,,,5,No
9/19/2025 11:31:57,9/19/2025,Undergraduate,4,,,,,,1,,,,5,No
9/19/2025 11:39:22,9/19/2025,Undergraduate,,2,,1,,,,,,,5,No
9/19/2025 11:47:48,9/19/2025,Undergraduate,,,,1,,,,,,,5,Donated at blue bin
9/19/2025 11:56:38,9/19/2025,Graduate,4,,,,1,,1,,,,5,Yes
9/19/2025 12:15:33,9/19/2025,Undergraduate,,,2,,,,,,,,5,No
9/19/2025 12:16:33,9/19/2025,Undergraduate,1,1,1,1,1,1,1,1,1,1,5,No
9/19/2025 12:19:06,9/19/2025,Undergraduate,,,,,2,,3,,,,5,Yes
9/19/2025 12:28:54,9/19/2025,Staff,1,,1,1,,,,,,,5,Donated at blue bin
9/19/2025 12:29:32,9/19/2025,Staff,,,,1,1,,,,,,5,Donated at blue bin
9/19/2025 12:30:29,9/19/2025,Undergraduate,2,,,1,,,,,,1,5,Yes
9/19/2025 12:41:39,9/19/2025,Undergraduate,,1,,1,,,,,,,5,No
9/19/2025 12:43:08,9/19/2025,Undergraduate,,,,,,1,,,,,5,No
9/19/2025 12:53:01,9/19/2025,Undergraduate,1,,,1,,,,,,,5,Yes
9/19/2025 12:56:34,9/19/2025,Undergraduate,,1,,1,,1,,,,,5,Yes
9/19/2025 12:57:52,9/19/2025,Undergraduate,,1,,,,,1,,,,5,Yes
9/19/2025 13:00:23,9/19/2025,Undergraduate,1,,,,,,,,,,5,No
9/19/2025 13:11:57,9/19/2025,Undergraduate,,1,,,,,,1,,,5,Yes
9/19/2025 13:22:11,9/19/2025,Undergraduate,,,,,1,,,,,,5,No
9/19/2025 13:22:48,9/19/2025,Undergraduate,1,,,,,1,,,,,5,No
9/19/2025 13:25:05,9/19/2025,Undergraduate,1,,,,,,,1,,,5,Donated at blue bin
9/19/2025 13:34:08,9/19/2025,Undergraduate,2,,,,,,,,1,,5,Yes
9/19/2025 13:34:40,9/19/2025,Undergraduate,,,,1,,,,,,,5,No
9/19/2025 13:35:41,9/19/2025,Undergraduate,1,,,,,,,,,,5,Yes
9/19/2025 13:36:03,9/19/2025,Undergraduate,,,,1,,,1,,,,5,Yes
9/19/2025 13:36:57,9/19/2025,Undergraduate,2,,,,,2,,,,,5,Donated at blue bin
9/19/2025 13:37:32,9/19/2025,Undergraduate,1,,,1,,,,,,3,5,No
9/19/2025 13:38:04,9/19/2025,Undergraduate,,,,1,1,,,,,,5,Yes
9/19/2025 13:38:53,9/19/2025,Undergraduate,,,,,1,,1,,,,5,No
9/19/2025 13:39:24,9/19/2025,Undergraduate,,1,1,,,,,,,,5,No
9/19/2025 13:39:49,9/19/2025,Undergraduate,1,1,2,,,,,,,,5,No
9/19/2025 13:40:56,9/19/2025,Undergraduate,,3,1,2,,,,,,,5,Yes
9/19/2025 13:42:58,9/19/2025,Undergraduate,1,,,,,1,1,,,,5,No
9/19/2025 13:44:13,9/19/2025,Undergraduate,,1,,1,,,,,,,5,No
9/19/2025 13:45:56,9/19/2025,Undergraduate,,,2,,,,,,,1,5,No
9/19/2025 14:06:40,9/19/2025,Undergraduate,,2,,,,,,,,,5,No
9/19/2025 14:07:41,9/19/2025,Undergraduate,,,,,,,,,,1,5,No
9/19/2025 14:07:41,9/19/2025,Undergraduate,,,,,,,,,,1,4,No
9/19/2025 14:38:00,9/19/2025,Undergraduate,2,,,,,,,,,,5,No
9/19/2025 14:39:55,9/19/2025,Undergraduate,1,,,,,,,,,,5,No
9/19/2025 14:42:22,9/19/2025,Undergraduate,,,1,,,,,,,,5,Yes
9/19/2025 14:44:16,9/19/2025,Undergraduate,,,1,,,,2,,,,5,Yes
9/19/2025 14:45:03,9/19/2025,Undergraduate,3,,,,,,,,,,5,Yes
9/19/2025 14:52:22,9/19/2025,Undergraduate,,2,,,,,1,,,,5,No
9/19/2025 14:56:56,9/19/2025,Undergraduate,2,1,,1,,1,,1,,,5,Yes
9/19/2025 15:03:45,9/19/2025,Undergraduate,5,,,3,,,,,,1,5,Donated at blue bin
9/19/2025 15:05:22,9/19/2025,Undergraduate,,,,,,,,1,,,5,No
9/19/2025 15:17:21,9/19/2025,Undergraduate,,,,,,,,,,1,5,No
9/19/2025 15:30:45,9/19/2025,Staff,2,,3,1,,,,2,,,5,Donated at blue bin
9/19/2025 15:31:28,9/19/2025,Undergraduate,,,,,,,1,,,,5,No
9/19/2025 15:38:27,9/19/2025,Undergraduate,4,,,,,,,,,,5,No
9/19/2025 15:54:08,9/19/2025,Undergraduate,,,,1,,,,,,,5,No
9/19/2025 16:02:51,9/19/2025,Undergraduate,1,,,,,,,,,,5,No
9/19/2025 16:03:28,9/19/2025,Undergraduate,,,1,,,,,,,,5,No
9/19/2025 16:03:40,9/19/2025,Undergraduate,1,,,,,,,,,,5,No
9/19/2025 16:03:54,9/19/2025,Undergraduate,1,,,2,,,,,,,5,No
9/19/2025 16:11:32,9/19/2025,Undergraduate,,2,,,,,,,,,5,No
9/25/2025 16:23:30,9/25/2025,Undergraduate,1,,,,,,,,,,5,No
9/25/2025 16:51:01,9/25/2025,Graduate,3,,,2,,,,,,,5,Yes
9/25/2025 17:21:46,9/25/2025,Undergraduate,1,,,,,,,,,,5,No
9/25/2025 17:21:52,9/25/2025,Undergraduate,2,,,,,,1,,,,5,No
9/25/2025 17:23:04,9/25/2025,Undergraduate,3,,,1,,,,,,,5,No
9/25/2025 17:24:07,9/25/2025,Undergraduate,1,,,,,1,,,,,4,No
9/25/2025 17:55:51,9/25/2025,Undergraduate,,,,,,,,1,,,5,No
9/25/2025 17:57:06,9/25/2025,Undergraduate,3,,,,,,1,,,,5,No
9/25/2025 18:34:10,9/25/2025,Undergraduate,,,5,,,,,,,,5,No
9/25/2025 18:35:26,9/25/2025,Undergraduate,2,,,,,,,,,,5,No
9/25/2025 18:36:41,9/25/2025,Undergraduate,2,,,,,,,,,,5,No
9/25/2025 18:41:12,9/25/2025,Undergraduate,1,,2,,,1,1,,,,5,No
9/25/2025 18:42:51,9/25/2025,Undergraduate,,,,,,,1,,,,5,No
9/26/2025 10:30:30,9/26/2025,Undergraduate,2,,,,1,,,,,,5,No
9/26/2025 10:32:00,9/26/2025,Undergraduate,,,,,,,1,,,,5,No
9/26/2025 10:50:09,9/26/2025,Undergraduate,1,,,,,1,1,,,,5,Yes
9/26/2025 10:52:36,9/26/2025,Undergraduate,1,,,,1,,,1,,1,5,No
9/26/2025 11:20:50,9/26/2025,Undergraduate,,1,,,,,,,,,5,No
9/26/2025 11:22:01,9/26/2025,Undergraduate,,,,,,,2,,,,5,No
9/26/2025 11:23:34,9/26/2025,Undergraduate,,3,,,,,,1,,,5,No
9/26/2025 11:51:41,9/26/2025,Graduate,6,,,2,,,1,,1,,5,Yes
9/26/2025 11:53:27,9/26/2025,Undergraduate,,,1,3,,,,,,,5,Yes
9/26/2025 12:16:08,9/26/2025,Graduate,,2,,2,,,,,,,5,Yes
9/26/2025 12:26:42,9/26/2025,Undergraduate,,,,,,2,,,,,3,No
9/26/2025 12:31:42,9/26/2025,Undergraduate,1,,,,,,,,,,5,No
9/26/2025 12:34:16,9/26/2025,Undergraduate,2,,,1,,,,,,,5,No
9/26/2025 12:45:28,9/26/2025,Undergraduate,2,,,1,,,,,,2,5,No
9/26/2025 12:46:25,9/26/2025,Undergraduate,,,,,1,1,,,1,,5,No
9/26/2025 13:00:03,9/26/2025,Undergraduate,,,,3,,,,1,,,5,No
9/26/2025 13:15:23,9/26/2025,Undergraduate,1,,,,,,,,,,5,No
9/26/2025 13:16:17,9/26/2025,Undergraduate,1,,,,,,,,,,5,No
9/26/2025 13:31:31,9/26/2025,Undergraduate,,,,1,,,,,,,5,No
9/26/2025 13:34:36,9/26/2025,Undergraduate,,,2,,,,,,,1,5,No
9/26/2025 13:52:09,9/26/2025,Undergraduate,3,,,2,,,,,,,5,No
9/26/2025 14:07:28,9/26/2025,Undergraduate,2,,,1,,,1,,,,5,No
9/26/2025 14:20:45,9/26/2025,Undergraduate,1,,,,1,,,,,,5,Donated at blue bin
9/26/2025 14:32:59,9/26/2025,Undergraduate,1,,,1,,1,,,,,5,Yes
9/26/2025 14:39:44,9/26/2025,Undergraduate,,1,,,,,,,,,5,Donated at blue bin
9/26/2025 15:07:52,9/26/2025,Undergraduate,1,,2,,,,,,,,5,No
9/26/2025 15:49:14,9/26/2025,Undergraduate,,,,1,,,,,,,5,Donated at blue bin
10/2/2025 16:01:16,10/2/2025,Undergraduate,2,,1,,1,,,,,,5,No
10/2/2025 16:11:54,10/2/2025,Undergraduate,1,,,,1,2,1,,,,5,No
10/2/2025 16:13:50,10/2/2025,Undergraduate,2,,,,,,,,,,5,No
10/2/2025 16:27:31,10/2/2025,Undergraduate,,,1,,,,,,,,4,Yes
10/2/2025 16:28:09,10/2/2025,Undergraduate,,,,,,,1,,,,5,Yes
10/2/2025 17:05:01,10/2/2025,Undergraduate,1,,,,,,,,,,5,No
10/2/2025 17:09:50,10/2/2025,Undergraduate,2,,,1,,,,2,,,5,Yes
10/2/2025 17:49:29,10/2/2025,Undergraduate,,1,,,,,,,,2,5,No
10/2/2025 17:59:42,10/2/2025,Undergraduate,3,,1,,,,,,,,5,No
10/2/2025 18:58:34,10/2/2025,Undergraduate,1,,,1,,,,,1,1,5,No
10/2/2025 19:00:53,10/2/2025,Undergraduate,,,3,1,1,,,,,,5,No
10/2/2025 19:00:57,10/2/2025,Undergraduate,6,,,1,,,,,,1,5,Yes
10/3/2025 10:16:51,10/3/2025,Undergraduate,1,,,,,1,,,,,5,No
